120,140,120,80,100,120,100,140,100,100,140,120,100,80,80,140,120,120,120,140,140,100,120,120,80,100,80,80,140,100,120,100,100,80,80,120,100,120,120,100,140,100,100,140,140,140,140,120,120,100,100,140,80,100,120,80,100,120,120,100,100,100,120,100,100,80,140,80,120,120,80,100,0,0,0,0,0,0,0,0
100,140,120,100,100,100,100,80,80,80,120,140,120,140,120,140,120,100,80,120,100,100,140,140,140,120,140,100,140,100,100,140,120,140,100,100,120,120,80,120,120,100,80,120,140,120,80,80,120,100,120,120,80,100,140,100,80,120,100,100,120,100,80,100,100,80,120,80,140,100,100,120,0,0,0,0,0,0,0,0
120,140,140,100,100,120,80,100,100,80,140,80,120,100,120,120,140,140,120,120,80,140,120,100,120,140,140,120,120,140,100,80,100,100,100,120,140,100,100,120,140,80,100,80,140,100,120,100,120,80,100,120,120,100,80,100,100,120,80,140,100,80,80,120,100,100,140,100,120,100,80,120,0,0,0,0,0,0,0,0
80,140,140,100,140,120,100,100,100,140,120,120,120,80,120,100,80,100,100,100,80,140,140,120,80,140,100,120,120,140,120,100,140,80,140,120,100,80,100,120,80,120,140,120,120,140,100,100,120,100,120,100,120,80,100,80,120,100,140,100,100,120,80,100,100,80,120,80,120,100,100,140,0,0,0,0,0,0,0,0
100,120,120,140,100,100,120,100,80,140,80,120,100,140,120,140,80,120,100,100,80,140,120,140,140,140,120,80,140,100,120,100,100,140,80,120,120,100,120,100,140,120,100,100,80,80,120,120,140,100,100,100,140,100,100,80,120,80,120,120,80,120,120,100,140,120,100,100,100,80,100,80,0,0,0,0,0,0,0,0
100,140,80,100,140,100,120,120,140,140,100,80,80,120,100,120,120,140,100,100,140,120,80,140,80,100,120,140,120,120,120,100,120,100,80,80,120,100,100,140,100,80,140,140,120,100,120,140,120,100,120,100,100,100,80,120,120,80,100,140,80,80,100,100,120,100,100,120,140,120,80,100,0,0,0,0,0,0,0,0
120,100,100,120,100,140,100,80,140,120,140,120,80,80,140,120,100,120,80,100,100,100,100,120,140,140,80,140,100,120,100,80,100,120,100,120,120,80,140,140,120,80,120,100,140,120,140,100,120,140,100,120,100,140,100,80,80,120,120,100,100,80,100,140,100,120,120,80,80,120,100,100,0,0,0,0,0,0,0,0
80,140,80,120,80,140,120,100,100,140,100,100,140,120,120,120,100,120,100,140,120,80,120,120,100,140,140,100,120,120,100,80,140,120,100,80,80,100,140,140,120,140,120,80,140,100,100,120,100,100,120,100,140,120,120,100,80,100,80,100,100,100,120,80,100,140,80,100,100,120,80,120,0,0,0,0,0,0,0,0
100,80,120,140,80,120,100,140,140,120,120,80,100,140,100,100,120,80,100,140,80,120,100,140,120,100,120,100,140,120,100,120,120,100,100,120,120,80,100,120,140,140,80,140,140,100,120,80,100,140,80,140,80,100,100,100,120,100,120,120,120,80,100,100,100,80,100,80,120,140,120,100,0,0,0,0,0,0,0,0
100,120,120,100,120,100,140,80,80,140,100,120,140,80,100,120,140,80,120,100,120,100,140,140,100,120,120,80,100,120,100,140,140,140,140,120,80,100,100,140,120,80,100,100,80,120,120,140,100,120,120,120,80,100,80,100,140,100,100,120,100,80,140,80,120,100,100,80,100,120,100,120,0,0,0,0,0,0,0,0
80,100,140,120,140,140,80,100,120,100,100,140,80,100,120,120,120,100,140,80,140,100,100,120,120,80,140,140,140,80,100,100,100,100,120,140,80,120,120,120,140,120,100,120,120,100,140,80,100,120,100,120,120,100,140,100,80,100,120,80,120,80,120,100,100,120,100,80,100,80,100,140,0,0,0,0,0,0,0,0
80,120,120,120,140,120,140,100,80,100,100,140,80,100,100,120,140,140,80,140,120,120,100,100,140,100,140,100,80,120,120,120,120,80,120,100,140,140,120,100,80,140,100,140,100,120,80,120,100,100,120,100,80,100,80,120,120,140,100,100,120,80,80,80,100,120,100,100,140,100,120,100,0,0,0,0,0,0,0,0
100,120,120,100,80,100,120,140,140,80,140,100,100,120,140,80,120,100,120,120,80,100,120,80,140,120,120,120,100,140,100,80,100,100,140,140,80,120,100,100,120,100,120,140,120,140,140,100,80,140,120,120,80,100,120,140,80,100,100,100,80,100,100,100,100,140,120,100,120,80,120,80,0,0,0,0,0,0,0,0
